city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Verfeil,31590,buy,house,7_V2105,La belle endormie,1970-01-01T00:00:00.000Z,2026-04-17T09:38:49.526Z,False,4,3,81500,130,https://www.bienici.com/annonce/vente/verfeil/maison/4pieces/hektor-7_empeiria-agence_1-105
Toulouse,31000,buy,flat,0TE1-0AZ-402,TOULOUSE SAINT SERNIN/ARNAUD BERNARD  Beau Studio au calme absolu dans petite copropriété,1970-01-01T00:00:00.000Z,2026-03-30T08:12:27.621Z,False,1,0,85000,15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314192-506770271
Toulouse,31100,buy,flat,030115183,Appartement,1970-01-01T00:00:00.000Z,2026-04-14T13:29:11.259Z,False,1,,69000,21,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-030115183
Saint-Orens-de-Gameville,31650,buy,flat,751,T1 bis Saint-Orens,1970-01-01T00:00:00.000Z,2026-04-16T21:40:30.632Z,False,1,1,98000,28.9,https://www.bienici.com/annonce/vente/saint-orens-de-gameville/appartement/1pieces/laforet-immo-facile-17995424
Seysses,31600,buy,flat,00741698,Appartement T2 avec Parking,1970-01-01T00:00:00.000Z,2026-04-16T12:49:32.418Z,False,2,1,95000,40,https://www.bienici.com/annonce/vente/seysses/appartement/2pieces/ag313897-504161435
Muret,31600,buy,flat,71702,,1970-01-01T00:00:00.000Z,2026-04-10T11:59:58.194Z,False,2,1,88000,36.01,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/century-21-202_3832_71702
Toulouse,31400,buy,flat,WPQJ-6J0-CAZ,À vendre – Charmant T1 bis au dernier étage dans une résidence étudiante récente – Ranguei,1970-01-01T00:00:00.000Z,2026-03-31T08:47:07.211Z,False,1,,98500,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314621-501538145
Toulouse,31000,buy,flat,1565831,Charmant studio de 14 m2 au coeur du centre ville,1970-01-01T00:00:00.000Z,2026-03-17T14:19:52.602Z,False,1,,95000,14,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/safti-1-1565831
Toulouse,31100,buy,flat,511,"Coeur des Pradettes, idéal investisseur Appartement  1 pièce(s) 22.5 m² avec parking",1970-01-01T00:00:00.000Z,2026-04-16T15:38:33.404Z,False,1,,70200,22.5,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-59522629
Toulouse,31100,buy,flat,510,Coeur Pradettes - Idéal investisseur  - studio rénové - belle rentabilité,1970-01-01T00:00:00.000Z,2026-04-01T10:22:52.961Z,False,1,,64800,22.4,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-59522545
Toulouse,31400,buy,flat,,,1970-01-01T00:00:00.000Z,2026-03-29T23:18:30.016Z,False,1,0,80500,24.6,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86463902
Muret,31600,buy,flat,7057,Appartement Muret 2 pièce(s) 40 m2,1970-01-01T00:00:00.000Z,2026-04-04T11:32:26.632Z,False,2,1,89000,40,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/laforet-immo-facile-52377504
Saint-Gaudens,31800,buy,house,TR8O-8BN-KH1,Saint-Gaudens Maison À Vendre 120 m²,1970-01-01T00:00:00.000Z,2026-03-27T18:41:46.637Z,False,3,2,59292,120,https://www.bienici.com/annonce/vente/saint-gaudens/maison/3pieces/ag314202-497584697
Toulouse,31100,buy,flat,R9UZ-YDM-BCX,"A VENDRE - CHARMANT STUDIO LOUÉ (24,3 m2 environ) - ROUTE DE SEYSSES - TOULOUSE - PARKING SS-SOL -",1970-01-01T00:00:00.000Z,2026-04-10T16:28:11.575Z,False,1,0,89000,24,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314272-496311773
Toulouse,31000,buy,flat,86377445,APPARTEMENT T1 + CELLIER RDC QUARTIER ANCELY 31 TOULOUSE PURPAN,1970-01-01T00:00:00.000Z,2026-03-29T20:22:21.638Z,False,1,0,98000,32.85,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86377445
Toulouse,31100,buy,flat,5UD7-8EB-PD8,TOULOUSE - quartier des Pradettes - T1 en dernier étage avec place de parking,1970-01-01T00:00:00.000Z,2026-04-09T08:29:51.076Z,False,1,,55000,23,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314192-495784961
Muret,31600,buy,flat,2794,T2 libre - 31600 MURET,1970-01-01T00:00:00.000Z,2026-03-17T08:50:59.660Z,False,2,1,99500,42,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/gedeon-32065910
Saint-Jean,31240,buy,flat,75605,,1970-01-01T00:00:00.000Z,2026-03-21T01:45:03.112Z,False,1,0,72000,26,https://www.bienici.com/annonce/vente/saint-jean/appartement/1pieces/century-21-202_584_75605
Villemur-sur-Tarn,31340,buy,flat,1523956,Appartement T2 avec ascenseur et stationnement privatif,1970-01-01T00:00:00.000Z,2026-03-23T21:01:16.248Z,False,2,1,72000,31,https://www.bienici.com/annonce/vente/villemur-sur-tarn/appartement/2pieces/safti-1-1523956
Cazères,31220,buy,house,0900418196,Maison,1970-01-01T00:00:00.000Z,2026-03-24T19:46:06.193Z,False,5,,23000,91,https://www.bienici.com/annonce/vente/cazeres/maison/5pieces/adapt-immo-0900418196
Toulouse,31100,buy,flat,A5C7-7HT-6TB,À Vendre Studio avec Piscine & Parking,1970-01-01T00:00:00.000Z,2026-04-11T10:08:14.628Z,False,1,0,91000,21,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314272-488780870
Toulouse,31100,buy,flat,VOQ2-S3S-7I8,Appartement À Vendre T2,1970-01-01T00:00:00.000Z,2026-03-23T09:52:25.425Z,False,2,1,97500,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314272-488424203
Toulouse,31100,buy,flat,FL0909,Studio de 19 M2 avec terrasse et parking en sous-sol,1970-01-01T00:00:00.000Z,2026-03-14T10:24:51.879Z,False,1,,99000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-IntegralImmobilierCugnaux-30533
Toulouse,31200,buy,flat,AOFU-EZK-XO2,Appartement À Vendre,1970-01-01T00:00:00.000Z,2026-04-13T11:54:15.014Z,False,2,1,99000,47,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314443-486986111
Auterive,31190,buy,flat,418773JSS,Appartement Auterive 2 pièce(s) 43 m2,1970-01-01T00:00:00.000Z,2026-04-05T07:20:59.259Z,False,2,1,92000,43,https://www.bienici.com/annonce/vente/auterive/appartement/2pieces/ag440414-486910451
Toulouse,31100,buy,flat,YP33535,A vendre Investissement LMNP: Appartement 1 pièce de 21.90 m2 situé à Toulouse,1970-01-01T00:00:00.000Z,2026-04-09T12:35:11.004Z,False,1,,97000,21.9,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ladresse-1-adresse-14123766
Bagnères-de-Luchon,31110,buy,flat,1826945,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-04-09T07:41:03.446Z,False,1,,86500,30,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/iad-france-1886405
Aureville,31320,lifeAnnuitySale,house,421431071,Viager occupé - F78-H79 ans - AUREVILLE (31320),1970-01-01T00:00:00.000Z,2026-03-31T22:13:09.503Z,False,7,4,99000,217,https://www.bienici.com/annonce/viager/aureville/maison/7pieces/ag752451-482872793
Roques,31120,buy,flat,2858,,1970-01-01T00:00:00.000Z,2026-03-30T09:35:43.310Z,False,2,1,99500,46,https://www.bienici.com/annonce/vente/roques/appartement/2pieces/ics-age_AGESTIS_tra-2858
Cépet,31620,buy,flat,776 PG,Studio / Chambre en EHPAD 17 m² à CEPET 31,1970-01-01T00:00:00.000Z,2026-04-02T16:50:45.938Z,False,1,1,99500,17,https://www.bienici.com/annonce/vente/cepet/appartement/1pieces/apimo-85604103
Gourdan-Polignan,31210,buy,house,31190131589,Ensemble Immobilier,1970-01-01T00:00:00.000Z,2026-04-10T16:01:24.128Z,False,12,,80000,610,https://www.bienici.com/annonce/vente/gourdan-polignan/maison/12pieces/adapt-immo-31190131589
Martres-Tolosane,31220,buy,house,CAZ7841,A Vendre Maison T4 avec Jardin et Dépendance Environnement Campagne Secteur Martres Tolosane,1970-01-01T00:00:00.000Z,2026-04-17T16:24:41.505Z,False,4,3,97200,108,https://www.bienici.com/annonce/vente/martres-tolosane/maison/4pieces/nestenn-1-99939236542
Carbonne,31390,buy,house,9072,,1970-01-01T00:00:00.000Z,2026-04-15T15:10:17.367Z,False,3,2,97900,82,https://www.bienici.com/annonce/vente/carbonne/maison/3pieces/century-21-202_3598_9072
Toulouse,31400,buy,flat,3929-FOROM,APPARTEMENT T1 - TOULOUSE - 31400 LMNP,1970-01-01T00:00:00.000Z,2026-04-14T16:14:22.761Z,False,1,,59500,22.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company53666edp-appt-5446
Toulouse,31400,buy,flat,3892-FOROM,Appartement à vendre Toulouse,1970-01-01T00:00:00.000Z,2026-04-14T16:14:27.030Z,False,3,2,88000,60.4,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company53666edp-appt-6957
Toulouse,31000,buy,flat,1224,"Résidence étudiante Toulouse RENTABILITE: 4,9%",1970-01-01T00:00:00.000Z,2026-04-16T05:54:26.577Z,False,1,,66000,19.16,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/guy-hoquet-immo-facile-7293912
Toulouse,31100,buy,flat,8690,Toulouse / Mirail université,1970-01-01T00:00:00.000Z,2026-03-23T14:09:58.901Z,False,2,1,88000,67.06,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-85784405
Toulouse,31100,buy,flat,8678,Toulouse / Basso cambo,1970-01-01T00:00:00.000Z,2026-04-08T23:18:24.401Z,False,2,1,99000,50,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-85821387
Mauzac,31410,lifeAnnuitySale,house,421631072,Vente à terme occupée sur 180 mois - MAUZAC (31410),1970-01-01T00:00:00.000Z,2026-04-15T22:47:38.811Z,False,7,3,45500,187,https://www.bienici.com/annonce/viager/mauzac/maison/7pieces/ag752451-462177941
Aucamville,31140,buy,flat,85626467,Appartement T1 Bis - 41m² - 31140 AUCAMVILLE,1970-01-01T00:00:00.000Z,2026-04-16T10:03:42.058Z,False,1,1,86000,32.93,https://www.bienici.com/annonce/vente/aucamville/appartement/1pieces/apimo-85626467
Montréjeau,31210,buy,house,31190121707,Maison,1970-01-01T00:00:00.000Z,2026-04-03T23:46:12.651Z,False,4,2,56000,121,https://www.bienici.com/annonce/vente/montrejeau/maison/4pieces/adapt-immo-31190121707
Toulouse,31200,buy,flat,55KD-7DS-GWU,"Toulouse, Les Minimes, appartement rénové à vendre de 31m2 proche métro",1970-01-01T00:00:00.000Z,2026-04-16T16:04:41.197Z,False,2,1,60000,31,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314197-452815823
Balma,31130,buy,flat,4020,Appartement Balma 1 pièce(s) 27 m2,1970-01-01T00:00:00.000Z,2026-04-16T11:52:19.137Z,False,1,,69500,27,https://www.bienici.com/annonce/vente/balma/appartement/1pieces/laforet-immo-facile-22444833
Toulouse,31400,buy,flat,TAPP2923138,,1970-01-01T00:00:00.000Z,2026-04-12T05:40:31.503Z,False,1,0,61000,13.01,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ics-tro_TROPIS_tra-TAPP2923138
Toulouse,31100,buy,flat,82,Studio - 27m2 - Quartier Mirail,1970-01-01T00:00:00.000Z,2026-04-16T08:05:13.534Z,False,1,,90000,27.4,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-la-cooperative-de-l-immobilier-38
Saint-Jory,31790,buy,flat,1704,"Appartement Saint Jory 2 pièce(s) 38,03m2",1970-01-01T00:00:00.000Z,2026-03-30T05:07:01.306Z,False,2,1,97000,40,https://www.bienici.com/annonce/vente/saint-jory/appartement/2pieces/era-2-56007209
Muret,31600,buy,house,FL0512,Maison de ville à rénover à vendre,1970-01-01T00:00:00.000Z,2026-04-08T22:58:31.138Z,False,3,2,99900,62,https://www.bienici.com/annonce/vente/muret/maison/3pieces/hektor-IntegralImmobilierCugnaux-20481
Toulouse,31200,buy,flat,CVV20000396,Appartement studio en résidence au centre-ville,1970-01-01T00:00:00.000Z,2026-04-15T10:24:04.692Z,False,1,,59500,17.1,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-IMMOVERDEAUX-396
Toulouse,31200,buy,flat,TVST10000029,Studio meublé résidence étudiants  Toulouse Ponts jumeaux,1970-01-01T00:00:00.000Z,2026-04-12T00:59:14.554Z,False,1,,61600,18.96,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-TAMEOS2022-21
Toulouse,31400,buy,flat,2123,STUDIO - RANGUEIL,2026-04-15T18:26:12.166Z,2026-04-16T06:08:25.350Z,False,1,,73000,15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60428917
Toulouse,31400,buy,flat,P0447,Investissement en residence hotelière,2026-04-14T14:35:58.338Z,2026-04-15T05:19:54.595Z,False,1,,86426,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-APOGEE-7305
Saint-Gaudens,31800,buy,flat,31190139248,Appartement,2026-04-14T10:22:01.756Z,2026-04-14T10:22:01.756Z,False,4,3,72000,117,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/adapt-immo-31190139248
Montberon,31140,buy,flat,TO-ROU-CAST-10915,"Montberon - Centre Ville - T1 de 21,81 m2 - terrasse 5,3 m2 - 2 parkings",2026-04-10T12:01:50.669Z,2026-04-14T10:05:09.652Z,False,1,,89000,21,https://www.bienici.com/annonce/vente/montberon/appartement/1pieces/square-habitat-immo-facile-43293420
Gagnac-sur-Garonne,31150,buy,flat,030115604,Appartement,2026-04-10T08:37:22.185Z,2026-04-10T08:37:22.185Z,False,1,,83000,25,https://www.bienici.com/annonce/vente/gagnac-sur-garonne/appartement/1pieces/adapt-immo-030115604
Castanet-Tolosan,31320,buy,flat,85,STUDIO VENDU LOUE + PARKING AERIEN,2026-04-08T10:10:44.040Z,2026-04-08T10:10:44.040Z,False,1,,99000,22,https://www.bienici.com/annonce/vente/castanet-tolosan/appartement/1pieces/hektor-auditia-gestion-31-59
Saleich,31260,buy,house,10642,,2026-04-02T00:24:57.418Z,2026-04-11T19:01:27.737Z,False,6,4,92650,146,https://www.bienici.com/annonce/vente/saleich/maison/6pieces/century-21-202_3876_10642
Toulouse,31100,buy,flat,00782975,APPARTEMENT T2 + PARKING + CAVE,2026-03-27T13:34:01.574Z,2026-04-07T09:31:35.091Z,False,2,1,80000,39,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311908-520981562
Saint-Gaudens,31800,buy,house,31190140425,Maison,2026-03-27T09:39:40.326Z,2026-03-27T09:39:40.326Z,False,3,2,95000,62,https://www.bienici.com/annonce/vente/saint-gaudens/maison/3pieces/adapt-immo-31190140425
Toulouse,31300,buy,flat,422531113,Vente à terme libre sur 180 mois - TOULOUSE (31300),2026-03-20T22:26:37.838Z,2026-03-30T22:14:22.529Z,False,3,2,78000,76,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag752451-519792197
L'Isle-en-Dodon,31230,buy,house,VM7117-49-HOMEKARE,Maison à vendre L'Isle-en-Dodon,2026-03-19T20:56:42.156Z,2026-04-17T20:14:19.065Z,False,2,1,48000,60,https://www.bienici.com/annonce/vente/l-isle-en-dodon/maison/2pieces/netty-company35153qdg-house-7117
Toulouse,31000,buy,flat,0830,T1 CENTRE VILLE POUR INVESTISSEUR,2026-03-19T10:40:52.521Z,2026-04-14T09:36:53.095Z,False,1,,92000,15.65,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-la-terrasse-immobilier-10848
Toulouse,31000,buy,flat,b_7320,BEAU STUDIO EN RDC,2026-03-17T14:58:24.787Z,2026-03-19T19:09:02.977Z,False,1,0,93000,24,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag313810-519123923
Aucamville,31200,buy,flat,00789347,Type 2 avec terrasse parking sous-sol privatif,2026-03-16T20:04:27.957Z,2026-04-14T07:47:51.647Z,False,2,1,99000,43,https://www.bienici.com/annonce/vente/aucamville/appartement/2pieces/ag314304-518980745
Toulouse,31400,buy,flat,4232,Appartement Toulouse 2 pièce(s) 36 m2,2026-03-15T15:33:54.986Z,2026-04-17T14:46:59.232Z,False,2,1,94000,36,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/era-2-59392877
Salies-du-Salat,31260,buy,house,9668,,2026-03-14T01:36:26.792Z,2026-04-16T01:07:26.786Z,False,4,3,59900,146,https://www.bienici.com/annonce/vente/salies-du-salat/maison/4pieces/century-21-202_3876_9668
Mane,31260,buy,house,10230,,2026-03-14T01:36:26.792Z,2026-04-08T01:09:20.947Z,False,7,4,71000,141.25,https://www.bienici.com/annonce/vente/mane/maison/7pieces/century-21-202_3876_10230
Arbas,31160,buy,house,9929,,2026-03-14T01:36:26.792Z,2026-04-10T01:03:17.915Z,False,6,4,81800,154,https://www.bienici.com/annonce/vente/arbas/maison/6pieces/century-21-202_3876_9929
Chein-Dessus,31160,buy,house,10021,,2026-03-14T01:36:26.792Z,2026-04-08T01:09:20.971Z,False,5,2,85600,110,https://www.bienici.com/annonce/vente/chein-dessus/maison/5pieces/century-21-202_3876_10021
Saint-Gaudens,31800,buy,flat,31190140312,Appartement,2026-03-11T17:15:02.574Z,2026-04-09T20:10:56.174Z,False,2,1,65500,43,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/adapt-immo-31190140312
Toulouse,31200,buy,flat,0083-07-0082,TOULOUSE - CROIX DAURADE - 0083-07-0082,2026-03-11T08:58:14.907Z,2026-04-15T01:31:44.592Z,False,2,1,98000,52,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314514-517967915
Toulouse,31100,buy,flat,VKVAP90003103,Toulouse   Quartier Bellefontaine - T2 41m2,2026-03-09T10:40:40.257Z,2026-04-02T22:50:11.505Z,False,2,1,79900,41,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-patimmobilier-3103
Toulouse,31000,buy,flat,b_7305,Appartement T1 Bis - Toulouse Saint Simon centre,2026-03-06T17:25:09.104Z,2026-04-06T19:08:06.300Z,False,1,,86400,25,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311826-517133039
Aulon,31420,buy,house,1949286,Vente Maison de village 3 pièces,2026-03-06T03:57:45.333Z,2026-04-08T08:23:48.486Z,False,3,2,55000,81,https://www.bienici.com/annonce/vente/aulon/maison/3pieces/iad-france-2012182
Toulouse,31400,buy,flat,1445,Appartement Toulouse 1 pièce(s),2026-03-04T10:51:16.131Z,2026-04-13T10:01:07.011Z,False,1,,89990,22.86,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/guy-hoquet-immo-facile-7495840
Bagnères-de-Luchon,31110,buy,flat,31190139441,Appartement,2026-03-03T16:49:30.518Z,2026-04-03T14:03:27.228Z,False,1,,35000,13,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/adapt-immo-31190139441
Saint-Gaudens,31800,buy,flat,31190139995,Appartement en rez-de-jardin,2026-03-03T16:49:30.518Z,2026-04-06T20:13:13.884Z,False,4,3,80000,77,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/adapt-immo-31190139995
Cugnaux,31270,buy,flat,00768243,CUGNAUX T1 BIS AVEC CELLIER ET PARKING,2026-03-03T09:33:47.496Z,2026-03-29T14:06:58.212Z,False,1,,89000,30,https://www.bienici.com/annonce/vente/cugnaux/appartement/1pieces/ag313897-516522323
Lagardelle-sur-Lèze,31870,lifeAnnuitySale,house,10 033,Réf. 10 033 - VIAGER OCCUPE - LAGARDELLE (31),2026-03-02T18:14:13.032Z,2026-04-02T11:14:41.939Z,False,3,2,55000,77.32,https://www.bienici.com/annonce/viager/lagardelle-sur-leze/maison/3pieces/apimo-86792100
Toulouse,31300,buy,flat,TO-PER-10796,Appartement Toulouse 1 pièce(s) 20 m2,2026-02-24T09:09:53.788Z,2026-03-31T06:15:11.127Z,False,1,,98000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/square-habitat-immo-facile-43295057
Auterive,31190,buy,flat,00759583,AUTERIVE: T2 de 43 m2 en rez-dejardin vendu loué,2026-02-23T12:45:09.225Z,2026-04-14T07:47:49.291Z,False,2,1,89900,42,https://www.bienici.com/annonce/vente/auterive/appartement/2pieces/ag313897-515132459
Aulon,31420,buy,house,1949357,Vente Maison de village 4 pièces,2026-02-22T03:55:55.929Z,2026-03-27T04:23:07.509Z,False,4,3,68000,81,https://www.bienici.com/annonce/vente/aulon/maison/4pieces/iad-france-2012261
Toulouse,31300,buy,flat,3658,Appartement,2026-02-20T10:10:02.891Z,2026-04-09T13:16:49.812Z,False,1,,99500,30,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/guy-hoquet-18-GT0393-3658
Toulouse,31300,buy,flat,0101YC0071,TOULOUSE CARTOUCHERIE,2026-02-19T15:05:50.481Z,2026-03-26T05:11:48.812Z,False,2,1,98000,33,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag310200-514405469
Toulouse,31400,buy,flat,01010018913,Studio - Rangueil,2026-02-18T07:10:52.872Z,2026-03-30T19:03:13.736Z,False,1,0,81375,23,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag310200-514255901
Toulouse,31400,buy,flat,31079103724,Appartement,1970-01-01T00:00:00.000Z,2026-04-10T19:57:57.910Z,False,1,,70000,10,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-31079103724
Toulouse,31400,buy,flat,1156,Appartement T1 bis en duplex - Grand Rond,1970-01-01T00:00:00.000Z,2026-04-01T23:38:02.382Z,False,1,1,100000,15.22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86708862
Toulouse,31100,buy,flat,DN2Y-K80-G8G,"T1 bis refait à neuf, résidence sécurisée – Cœur de Lardenne",1970-01-01T00:00:00.000Z,2026-04-05T11:06:56.185Z,False,2,1,99000,33,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314187-510860567
Toulouse,31100,buy,flat,VA3330-LOCAGEST,Idéal investisseur - T1 au 2ème étage - vendu loué,1970-01-01T00:00:00.000Z,2026-04-17T20:08:41.068Z,False,1,,53000,22.34,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company40775jgw-appt-3330
Toulouse,31300,buy,flat,422531169,Vente à terme libre sur 180 mois - TOULOUSE (31300),1970-01-01T00:00:00.000Z,2026-03-31T22:12:14.882Z,False,2,1,79500,53,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag752451-510294518
Miramont-de-Comminges,31800,buy,house,311581199,Maison,1970-01-01T00:00:00.000Z,2026-04-14T19:00:58.193Z,False,7,1,78000,80,https://www.bienici.com/annonce/vente/miramont-de-comminges/maison/7pieces/adapt-immo-311581199
Toulouse,31300,buy,flat,1,AVENUE DE MURET - Spécial Investisseur !  Type 1 loué 429.42,1970-01-01T00:00:00.000Z,2026-04-06T19:04:30.493Z,False,1,,88000,19.67,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-immo-billieres-14
Saint-Geniès-Bellevue,31180,buy,flat,13407,T1 de 35m2 - St Génies Bellevue,1970-01-01T00:00:00.000Z,2026-03-25T01:19:37.886Z,False,1,,87200,35,https://www.bienici.com/annonce/vente/saint-genies-bellevue/appartement/1pieces/ag310791-509442329
Bessières,31660,buy,flat,CJVAP230000493,Appartement 2pièces avec balcon proche de toute commodité,1970-01-01T00:00:00.000Z,2026-04-15T10:15:24.491Z,False,2,1,85600,40,https://www.bienici.com/annonce/vente/bessieres/appartement/2pieces/hektor-ag313295-493
Saint-Jean,31240,buy,flat,75668,,1970-01-01T00:00:00.000Z,2026-04-15T01:02:48.626Z,False,1,0,70000,19,https://www.bienici.com/annonce/vente/saint-jean/appartement/1pieces/century-21-202_584_75668
Toulouse,31400,buy,flat,86599892,T2 Meublé pour investisseur Métro Saint-Michel,1970-01-01T00:00:00.000Z,2026-03-23T05:51:01.241Z,False,2,1,90000,32.3,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86599892
Salies-du-Salat,31260,buy,house,9228,,1970-01-01T00:00:00.000Z,2026-04-16T05:01:13.070Z,False,3,1,69900,62,https://www.bienici.com/annonce/vente/salies-du-salat/maison/3pieces/century-21-202_3598_9228
Saint-Béat,31440,buy,house,979,,1970-01-01T00:00:00.000Z,2026-04-17T01:13:02.112Z,False,10,11,77000,450,https://www.bienici.com/annonce/vente/saint-beat/maison/10pieces/century-21-202_3729_979
Toulouse,31100,buy,flat,320073191,Appartement,1970-01-01T00:00:00.000Z,2026-03-31T10:20:39.078Z,False,1,,89000,17,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-320073191
Ramonville-Saint-Agne,31520,buy,flat,31232104639,Appartement,1970-01-01T00:00:00.000Z,2026-04-01T20:25:06.651Z,False,1,,99000,32,https://www.bienici.com/annonce/vente/ramonville-saint-agne/appartement/1pieces/adapt-immo-31232104639
Bagnères-de-Luchon,31110,buy,flat,31190137587,Appartement,1970-01-01T00:00:00.000Z,2026-04-17T20:08:26.025Z,False,2,1,83000,41,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/adapt-immo-31190137587
Toulouse,31200,buy,flat,TAPP99954,,1970-01-01T00:00:00.000Z,2026-04-07T23:42:37.455Z,False,1,0,86000,26.5,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ics-com_COMPTOIR_tra-TAPP99954
Toulouse,31300,buy,flat,148_VST14920182190,INVESTISSEMENT LMNP DANS RESIDENCE GEREE,1970-01-01T00:00:00.000Z,2026-04-05T21:21:35.202Z,False,2,1,64000,32.33,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-148_siga-182190
Toulouse,31300,buy,flat,148_VST14920182161,INVESTISSEMENT LMNP DANS RESIDENCE GEREE,1970-01-01T00:00:00.000Z,2026-04-08T21:21:39.125Z,False,1,,40000,22.32,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-148_siga-182161
Toulouse,31300,buy,flat,148_VST14920182167,INVESTISSEMENT LMNP DANS RESIDENCE GEREE,1970-01-01T00:00:00.000Z,2026-03-17T09:25:01.499Z,False,1,,40000,22.32,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-148_siga-182167
Toulouse,31300,buy,flat,148_VAP14920182191,INVESTISSEMENT LMNP DANS RESIDENCE GEREE,1970-01-01T00:00:00.000Z,2026-04-03T15:16:10.954Z,False,2,1,64000,32,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-148_siga-182191
L'Isle-en-Dodon,31230,buy,house,V789,Maison de ville T4 - 112 m2,1970-01-01T00:00:00.000Z,2026-04-01T09:43:35.259Z,False,4,3,55000,112,https://www.bienici.com/annonce/vente/l-isle-en-dodon/maison/4pieces/hektor-findhouse-789
Toulouse,31300,buy,flat,SC13483,Appartement Toulouse T1 21 m2,1970-01-01T00:00:00.000Z,2026-04-17T09:09:19.850Z,False,1,,81741,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-59590385
Toulouse,31400,buy,flat,gtyu,TOULOUSE   MONTAUDRAN,1970-01-01T00:00:00.000Z,2026-03-30T22:50:07.852Z,False,1,1,63000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-reseaufcpibalma-8948
